id|folder|signer|sentence|zh_sentence|zh_gloss
Auther_No_smoking_here_003|Auther_No_smoking_here_003/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_004|Auther_No_smoking_here_004/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_005|Auther_No_smoking_here_005/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_006|Auther_No_smoking_here_006/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_007|Auther_No_smoking_here_007/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_008|Auther_No_smoking_here_008/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_009|Auther_No_smoking_here_009/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_010|Auther_No_smoking_here_010/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_011|Auther_No_smoking_here_011/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_012|Auther_No_smoking_here_012/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_013|Auther_No_smoking_here_013/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_014|Auther_No_smoking_here_014/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_015|Auther_No_smoking_here_015/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_016|Auther_No_smoking_here_016/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_017|Auther_No_smoking_here_017/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_018|Auther_No_smoking_here_018/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_019|Auther_No_smoking_here_019/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_020|Auther_No_smoking_here_020/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_021|Auther_No_smoking_here_021/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_022|Auther_No_smoking_here_022/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_023|Auther_No_smoking_here_023/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_024|Auther_No_smoking_here_024/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_025|Auther_No_smoking_here_025/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_026|Auther_No_smoking_here_026/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_027|Auther_No_smoking_here_027/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_028|Auther_No_smoking_here_028/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_029|Auther_No_smoking_here_029/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_030|Auther_No_smoking_here_030/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_031|Auther_No_smoking_here_031/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_032|Auther_No_smoking_here_032/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_033|Auther_No_smoking_here_033/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_034|Auther_No_smoking_here_034/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Auther_No_smoking_here_035|Auther_No_smoking_here_035/1/*.png|Auther|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_001|David_No_smoking_here_001/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_002|David_No_smoking_here_002/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_003|David_No_smoking_here_003/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_004|David_No_smoking_here_004/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_005|David_No_smoking_here_005/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_006|David_No_smoking_here_006/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_007|David_No_smoking_here_007/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_008|David_No_smoking_here_008/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_009|David_No_smoking_here_009/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_010|David_No_smoking_here_010/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_011|David_No_smoking_here_011/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_012|David_No_smoking_here_012/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_013|David_No_smoking_here_013/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_014|David_No_smoking_here_014/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_015|David_No_smoking_here_015/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_016|David_No_smoking_here_016/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_017|David_No_smoking_here_017/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_018|David_No_smoking_here_018/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_019|David_No_smoking_here_019/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_022|David_No_smoking_here_022/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_023|David_No_smoking_here_023/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_024|David_No_smoking_here_024/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_025|David_No_smoking_here_025/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_026|David_No_smoking_here_026/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_027|David_No_smoking_here_027/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_028|David_No_smoking_here_028/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_029|David_No_smoking_here_029/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_030|David_No_smoking_here_030/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_031|David_No_smoking_here_031/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_032|David_No_smoking_here_032/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_033|David_No_smoking_here_033/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_034|David_No_smoking_here_034/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_035|David_No_smoking_here_035/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_036|David_No_smoking_here_036/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
David_No_smoking_here_037|David_No_smoking_here_037/1/*.png|David|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_001|Jerry_No_smoking_here_001/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_002|Jerry_No_smoking_here_002/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_003|Jerry_No_smoking_here_003/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_004|Jerry_No_smoking_here_004/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_005|Jerry_No_smoking_here_005/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_006|Jerry_No_smoking_here_006/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_007|Jerry_No_smoking_here_007/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_008|Jerry_No_smoking_here_008/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_009|Jerry_No_smoking_here_009/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_010|Jerry_No_smoking_here_010/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_011|Jerry_No_smoking_here_011/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_012|Jerry_No_smoking_here_012/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_013|Jerry_No_smoking_here_013/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_014|Jerry_No_smoking_here_014/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_015|Jerry_No_smoking_here_015/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_016|Jerry_No_smoking_here_016/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_017|Jerry_No_smoking_here_017/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_018|Jerry_No_smoking_here_018/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_019|Jerry_No_smoking_here_019/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_020|Jerry_No_smoking_here_020/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_021|Jerry_No_smoking_here_021/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_022|Jerry_No_smoking_here_022/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_023|Jerry_No_smoking_here_023/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_024|Jerry_No_smoking_here_024/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_025|Jerry_No_smoking_here_025/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_026|Jerry_No_smoking_here_026/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_027|Jerry_No_smoking_here_027/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_028|Jerry_No_smoking_here_028/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_029|Jerry_No_smoking_here_029/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_030|Jerry_No_smoking_here_030/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_031|Jerry_No_smoking_here_031/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_032|Jerry_No_smoking_here_032/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_033|Jerry_No_smoking_here_033/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_034|Jerry_No_smoking_here_034/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Jerry_No_smoking_here_035|Jerry_No_smoking_here_035/1/*.png|Jerry|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_001|Leo_No_smoking_here_001/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_002|Leo_No_smoking_here_002/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_003|Leo_No_smoking_here_003/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_004|Leo_No_smoking_here_004/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_005|Leo_No_smoking_here_005/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_006|Leo_No_smoking_here_006/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_007|Leo_No_smoking_here_007/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_008|Leo_No_smoking_here_008/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_009|Leo_No_smoking_here_009/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_010|Leo_No_smoking_here_010/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_011|Leo_No_smoking_here_011/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_012|Leo_No_smoking_here_012/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_013|Leo_No_smoking_here_013/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_014|Leo_No_smoking_here_014/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_015|Leo_No_smoking_here_015/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_016|Leo_No_smoking_here_016/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_017|Leo_No_smoking_here_017/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_018|Leo_No_smoking_here_018/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_019|Leo_No_smoking_here_019/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_020|Leo_No_smoking_here_020/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_021|Leo_No_smoking_here_021/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_022|Leo_No_smoking_here_022/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_023|Leo_No_smoking_here_023/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_024|Leo_No_smoking_here_024/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_025|Leo_No_smoking_here_025/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_026|Leo_No_smoking_here_026/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_027|Leo_No_smoking_here_027/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_028|Leo_No_smoking_here_028/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_029|Leo_No_smoking_here_029/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_030|Leo_No_smoking_here_030/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_031|Leo_No_smoking_here_031/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_032|Leo_No_smoking_here_032/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_033|Leo_No_smoking_here_033/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_034|Leo_No_smoking_here_034/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Leo_No_smoking_here_035|Leo_No_smoking_here_035/1/*.png|Leo|No smoking here|這裡禁止吸菸|這 抽菸 不可以
Alex_Please_sign_here_001|Alex_Please_sign_here_001/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_002|Alex_Please_sign_here_002/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_003|Alex_Please_sign_here_003/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_004|Alex_Please_sign_here_004/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_005|Alex_Please_sign_here_005/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_006|Alex_Please_sign_here_006/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_007|Alex_Please_sign_here_007/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_008|Alex_Please_sign_here_008/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_009|Alex_Please_sign_here_009/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_010|Alex_Please_sign_here_010/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_011|Alex_Please_sign_here_011/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_012|Alex_Please_sign_here_012/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_013|Alex_Please_sign_here_013/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_014|Alex_Please_sign_here_014/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_015|Alex_Please_sign_here_015/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_016|Alex_Please_sign_here_016/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_017|Alex_Please_sign_here_017/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_018|Alex_Please_sign_here_018/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_019|Alex_Please_sign_here_019/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_020|Alex_Please_sign_here_020/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_021|Alex_Please_sign_here_021/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_022|Alex_Please_sign_here_022/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_023|Alex_Please_sign_here_023/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_024|Alex_Please_sign_here_024/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_025|Alex_Please_sign_here_025/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_026|Alex_Please_sign_here_026/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_027|Alex_Please_sign_here_027/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_028|Alex_Please_sign_here_028/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_029|Alex_Please_sign_here_029/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_030|Alex_Please_sign_here_030/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_031|Alex_Please_sign_here_031/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_032|Alex_Please_sign_here_032/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_033|Alex_Please_sign_here_033/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_034|Alex_Please_sign_here_034/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Alex_Please_sign_here_035|Alex_Please_sign_here_035/1/*.png|Alex|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_001|Auther_Please_sign_here_001/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_002|Auther_Please_sign_here_002/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_003|Auther_Please_sign_here_003/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_004|Auther_Please_sign_here_004/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_005|Auther_Please_sign_here_005/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_006|Auther_Please_sign_here_006/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_007|Auther_Please_sign_here_007/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_008|Auther_Please_sign_here_008/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_009|Auther_Please_sign_here_009/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_010|Auther_Please_sign_here_010/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_011|Auther_Please_sign_here_011/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_012|Auther_Please_sign_here_012/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_013|Auther_Please_sign_here_013/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_014|Auther_Please_sign_here_014/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_015|Auther_Please_sign_here_015/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_016|Auther_Please_sign_here_016/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_017|Auther_Please_sign_here_017/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_018|Auther_Please_sign_here_018/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_019|Auther_Please_sign_here_019/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_020|Auther_Please_sign_here_020/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_021|Auther_Please_sign_here_021/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_022|Auther_Please_sign_here_022/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_023|Auther_Please_sign_here_023/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_024|Auther_Please_sign_here_024/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_025|Auther_Please_sign_here_025/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_026|Auther_Please_sign_here_026/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_027|Auther_Please_sign_here_027/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_028|Auther_Please_sign_here_028/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_029|Auther_Please_sign_here_029/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_030|Auther_Please_sign_here_030/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_031|Auther_Please_sign_here_031/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_032|Auther_Please_sign_here_032/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_033|Auther_Please_sign_here_033/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_034|Auther_Please_sign_here_034/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
Auther_Please_sign_here_035|Auther_Please_sign_here_035/1/*.png|Auther|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_001|David_Please_sign_here_001/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_002|David_Please_sign_here_002/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_003|David_Please_sign_here_003/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_004|David_Please_sign_here_004/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_005|David_Please_sign_here_005/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_006|David_Please_sign_here_006/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_007|David_Please_sign_here_007/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_008|David_Please_sign_here_008/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_009|David_Please_sign_here_009/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_010|David_Please_sign_here_010/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_011|David_Please_sign_here_011/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
David_Please_sign_here_013|David_Please_sign_here_013/1/*.png|David|Please sign here|請在這裡簽名|請 這 簽名
